Coalition,t (event index),Shapley Value,Entity
Sum of contribution of events > t,-183,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-183,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-184,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-184,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-185,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-185,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-186,0.27720263600349426,cycling_8
Sum of contribution of events ≤ t,-186,4.470348358154297e-08,cycling_8
Sum of contribution of events > t,-187,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-187,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-188,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-188,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-189,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-189,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-190,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-190,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-191,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-191,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-192,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-192,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-193,0.27720263600349426,cycling_8
Sum of contribution of events ≤ t,-193,4.470348358154297e-08,cycling_8
Sum of contribution of events > t,-194,0.27720263600349426,cycling_8
Sum of contribution of events ≤ t,-194,4.470348358154297e-08,cycling_8
Sum of contribution of events > t,-195,0.27720263600349426,cycling_8
Sum of contribution of events ≤ t,-195,4.470348358154297e-08,cycling_8
Sum of contribution of events > t,-196,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-196,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-197,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-197,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-198,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-198,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-199,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-199,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-200,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-200,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-201,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-201,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-202,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-202,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-203,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-203,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-204,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-204,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-205,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-205,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-206,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-206,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-207,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-207,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-208,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-208,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-209,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-209,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-210,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-210,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-211,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-211,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-212,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-212,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-213,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-213,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-214,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-214,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-215,0.27720267325639725,cycling_8
Sum of contribution of events ≤ t,-215,7.450580596923828e-09,cycling_8
Sum of contribution of events > t,-216,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-216,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-217,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-217,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-218,0.27720267325639725,cycling_8
Sum of contribution of events ≤ t,-218,7.450580596923828e-09,cycling_8
Sum of contribution of events > t,-219,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-219,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-220,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-220,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-221,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-221,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-222,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-222,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-223,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-223,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-224,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-224,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-225,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-225,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-226,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-226,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-227,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-227,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-228,0.27720267325639725,cycling_8
Sum of contribution of events ≤ t,-228,7.450580596923828e-09,cycling_8
Sum of contribution of events > t,-229,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-229,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-230,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-230,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-231,0.27720265835523605,cycling_8
Sum of contribution of events ≤ t,-231,2.2351741790771484e-08,cycling_8
Sum of contribution of events > t,-232,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-232,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-233,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-233,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-234,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-234,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-235,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-235,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-236,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-236,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-237,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-237,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-238,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-238,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-239,0.27720267325639725,cycling_8
Sum of contribution of events ≤ t,-239,7.450580596923828e-09,cycling_8
Sum of contribution of events > t,-240,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-240,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-241,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-241,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-242,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-242,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-243,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-243,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-244,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-244,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-245,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-245,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-246,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-246,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-247,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-247,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-248,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-248,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-249,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-249,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-250,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-250,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-251,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-251,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-252,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-252,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-253,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-253,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-254,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-254,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-255,0.27720267325639725,cycling_8
Sum of contribution of events ≤ t,-255,7.450580596923828e-09,cycling_8
Sum of contribution of events > t,-256,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-256,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-257,0.27720267325639725,cycling_8
Sum of contribution of events ≤ t,-257,7.450580596923828e-09,cycling_8
Sum of contribution of events > t,-258,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-258,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-259,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-259,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-260,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-260,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-261,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-261,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-262,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-262,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-263,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-263,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-264,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-264,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-265,0.27720267325639725,cycling_8
Sum of contribution of events ≤ t,-265,7.450580596923828e-09,cycling_8
Sum of contribution of events > t,-266,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-266,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-267,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-267,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-268,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-268,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-269,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-269,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-270,0.27720263600349426,cycling_8
Sum of contribution of events ≤ t,-270,4.470348358154297e-08,cycling_8
Sum of contribution of events > t,-271,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-271,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-272,0.27720265835523605,cycling_8
Sum of contribution of events ≤ t,-272,2.2351741790771484e-08,cycling_8
Sum of contribution of events > t,-273,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-273,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-274,0.27720265835523605,cycling_8
Sum of contribution of events ≤ t,-274,2.2351741790771484e-08,cycling_8
Sum of contribution of events > t,-275,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-275,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-276,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-276,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-277,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-277,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-278,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-278,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-279,0.27720265090465546,cycling_8
Sum of contribution of events ≤ t,-279,2.9802322387695312e-08,cycling_8
Sum of contribution of events > t,-280,0.27720267325639725,cycling_8
Sum of contribution of events ≤ t,-280,7.450580596923828e-09,cycling_8
Sum of contribution of events > t,-281,0.27720266580581665,cycling_8
Sum of contribution of events ≤ t,-281,1.4901161193847656e-08,cycling_8
Sum of contribution of events > t,-282,0.27720267325639725,cycling_8
Sum of contribution of events ≤ t,-282,7.450580596923828e-09,cycling_8
Sum of contribution of events > t,-283,0.27720267325639725,cycling_8
Sum of contribution of events ≤ t,-283,7.450580596923828e-09,cycling_8
Sum of contribution of events > t,-284,0.27720267325639725,cycling_8
Sum of contribution of events ≤ t,-284,7.450580596923828e-09,cycling_8
Sum of contribution of events > t,-285,0.27720266580581665,cycling_8
